name,type,category,price,quantity
Product 4870,Books,Books & Literature,400.27,19
Product 4871,Clothing,Home & Garden,168.05,59
Product 4872,Clothing,Toys & Games,450.22,53
Product 4873,Electronics,Electronics & Gadgets,131.05,82
Product 4874,Toys & Games,Apparel & Fashion,134.78,99
Product 4875,Home Decor,Home & Garden,250.81,11
Product 4876,Home Decor,Books & Literature,475.57,97
Product 4877,Clothing,Electronics & Gadgets,12.19,53
Product 4878,Books,Apparel & Fashion,424.3,32
Product 4879,Home Decor,Home & Garden,328.44,77
Product 4880,Home Decor,Apparel & Fashion,466.31,54
Product 4881,Electronics,Apparel & Fashion,156.95,23
Product 4882,Toys & Games,Home & Garden,168.55,68
Product 4883,Books,Home & Garden,430.03,51
Product 4884,Clothing,Home & Garden,72.6,28
Product 4885,Books,Apparel & Fashion,46.77,17
Product 4886,Electronics,Apparel & Fashion,420.97,49
Product 4887,Electronics,Books & Literature,332.56,88
Product 4888,Electronics,Books & Literature,337.17,81
Product 4889,Home Decor,Electronics & Gadgets,407.47,93
Product 4890,Books,Electronics & Gadgets,339.63,96
Product 4891,Home Decor,Toys & Games,295.44,22
Product 4892,Toys & Games,Electronics & Gadgets,119.04,4
Product 4893,Clothing,Apparel & Fashion,339.62,25
Product 4894,Toys & Games,Electronics & Gadgets,419.37,31
Product 4895,Toys & Games,Books & Literature,435.34,26
Product 4896,Books,Electronics & Gadgets,195.29,87
Product 4897,Home Decor,Electronics & Gadgets,172.27,47
Product 4898,Books,Apparel & Fashion,387.65,42
Product 4899,Clothing,Books & Literature,329.35,92
Product 4900,Clothing,Home & Garden,134.58,95
Product 4901,Clothing,Apparel & Fashion,28.65,95
Product 4902,Electronics,Apparel & Fashion,321.81,61
Product 4903,Books,Books & Literature,160.52,17
Product 4904,Clothing,Electronics & Gadgets,455.99,20
Product 4905,Electronics,Toys & Games,136.63,65
Product 4906,Electronics,Books & Literature,230.41,16
Product 4907,Books,Toys & Games,383.54,2
Product 4908,Electronics,Books & Literature,142.06,36
Product 4909,Books,Electronics & Gadgets,459.1,16
Product 4910,Clothing,Books & Literature,130.05,65
Product 4911,Books,Apparel & Fashion,258.24,6
Product 4912,Toys & Games,Apparel & Fashion,294.62,79
Product 4913,Clothing,Home & Garden,254.48,3
Product 4914,Home Decor,Books & Literature,439.67,30
Product 4915,Clothing,Apparel & Fashion,147.64,85
Product 4916,Toys & Games,Books & Literature,212.17,99
Product 4917,Clothing,Books & Literature,272.06,48
Product 4918,Electronics,Apparel & Fashion,468.92,63
Product 4919,Electronics,Electronics & Gadgets,147.46,52
Product 4920,Books,Toys & Games,156.46,93
Product 4921,Toys & Games,Toys & Games,317.28,86
Product 4922,Books,Apparel & Fashion,78.64,50
Product 4923,Electronics,Home & Garden,83.09,46
Product 4924,Clothing,Toys & Games,98.67,88
Product 4925,Home Decor,Books & Literature,270.69,71
Product 4926,Clothing,Home & Garden,431.58,8
Product 4927,Electronics,Toys & Games,196.53,63
Product 4928,Toys & Games,Home & Garden,32.11,98
Product 4929,Books,Books & Literature,456.69,87
Product 4930,Toys & Games,Toys & Games,284.82,96
Product 4931,Books,Toys & Games,59.21,27
Product 4932,Toys & Games,Books & Literature,397.79,68
Product 4933,Electronics,Electronics & Gadgets,472.09,18
Product 4934,Electronics,Home & Garden,498.42,87
Product 4935,Toys & Games,Electronics & Gadgets,461.46,62
Product 4936,Home Decor,Electronics & Gadgets,265.58,66
Product 4937,Home Decor,Toys & Games,367.58,74
Product 4938,Electronics,Books & Literature,87.28,86
Product 4939,Home Decor,Home & Garden,239.84,15
Product 4940,Home Decor,Home & Garden,209.39,98
Product 4941,Electronics,Books & Literature,33.26,5
Product 4942,Clothing,Home & Garden,129.79,85
Product 4943,Home Decor,Apparel & Fashion,387.64,88
Product 4944,Electronics,Books & Literature,140.72,21
Product 4945,Clothing,Toys & Games,461.07,97
Product 4946,Clothing,Books & Literature,249.8,7
Product 4947,Electronics,Home & Garden,329.9,31
Product 4948,Electronics,Home & Garden,332.3,15
Product 4949,Books,Home & Garden,192.27,22
Product 4950,Clothing,Apparel & Fashion,471.66,68
Product 4951,Toys & Games,Apparel & Fashion,251.84,13
Product 4952,Clothing,Apparel & Fashion,132.34,46
Product 4953,Toys & Games,Toys & Games,201.52,74
Product 4954,Electronics,Toys & Games,197.65,79
Product 4955,Electronics,Toys & Games,250.21,48
Product 4956,Books,Toys & Games,129.82,58
Product 4957,Toys & Games,Electronics & Gadgets,237.25,99
Product 4958,Home Decor,Apparel & Fashion,239.06,80
Product 4959,Electronics,Electronics & Gadgets,440.28,81
Product 4960,Home Decor,Apparel & Fashion,375.9,65
Product 4961,Clothing,Apparel & Fashion,369.82,34
Product 4962,Clothing,Home & Garden,71.66,73
Product 4963,Electronics,Toys & Games,341.96,33
Product 4964,Electronics,Electronics & Gadgets,160.49,7
Product 4965,Books,Toys & Games,349.76,76
Product 4966,Toys & Games,Electronics & Gadgets,416.4,46
Product 4967,Books,Electronics & Gadgets,335.84,6
Product 4968,Books,Toys & Games,65.24,20
Product 4969,Home Decor,Books & Literature,176.68,80
Product 4970,Home Decor,Books & Literature,30.15,84
Product 4971,Toys & Games,Electronics & Gadgets,373.23,27
Product 4972,Toys & Games,Toys & Games,464.32,95
Product 4973,Electronics,Home & Garden,96.32,60
Product 4974,Clothing,Electronics & Gadgets,219.75,44
Product 4975,Home Decor,Apparel & Fashion,482.78,84
Product 4976,Toys & Games,Books & Literature,206.29,36
Product 4977,Electronics,Home & Garden,412.3,87
Product 4978,Electronics,Electronics & Gadgets,435.88,36
Product 4979,Electronics,Toys & Games,68.87,69
Product 4980,Home Decor,Home & Garden,244.16,60
Product 4981,Home Decor,Toys & Games,235.85,91
Product 4982,Clothing,Home & Garden,71.86,55
Product 4983,Books,Toys & Games,157.86,10
Product 4984,Toys & Games,Home & Garden,202.0,40
Product 4985,Toys & Games,Electronics & Gadgets,47.9,7
Product 4986,Clothing,Electronics & Gadgets,211.6,49
Product 4987,Home Decor,Apparel & Fashion,351.52,96
Product 4988,Books,Books & Literature,445.42,24
Product 4989,Toys & Games,Apparel & Fashion,153.14,84
Product 4990,Toys & Games,Apparel & Fashion,83.84,75
Product 4991,Books,Toys & Games,475.49,63
Product 4992,Books,Electronics & Gadgets,187.34,88
Product 4993,Clothing,Home & Garden,429.18,11
Product 4994,Clothing,Home & Garden,315.29,79
Product 4995,Toys & Games,Electronics & Gadgets,439.78,26
Product 4996,Electronics,Electronics & Gadgets,477.67,36
Product 4997,Home Decor,Apparel & Fashion,225.83,14
Product 4998,Toys & Games,Apparel & Fashion,29.2,98
Product 4999,Books,Toys & Games,424.55,91
Product 5000,Electronics,Apparel & Fashion,26.82,53
Product 5001,Home Decor,Books & Literature,331.42,28
Product 5002,Clothing,Books & Literature,108.14,38
Product 5003,Home Decor,Electronics & Gadgets,145.84,39
Product 5004,Toys & Games,Toys & Games,255.06,16
Product 5005,Electronics,Toys & Games,365.74,18
Product 5006,Clothing,Apparel & Fashion,161.69,2
Product 5007,Electronics,Home & Garden,399.44,44
Product 5008,Home Decor,Electronics & Gadgets,368.13,72
Product 5009,Toys & Games,Books & Literature,170.66,31
Product 5010,Books,Electronics & Gadgets,240.48,83
Product 5011,Clothing,Toys & Games,390.98,78
Product 5012,Home Decor,Electronics & Gadgets,469.31,36
Product 5013,Electronics,Home & Garden,140.51,91
Product 5014,Clothing,Books & Literature,229.48,2
Product 5015,Books,Toys & Games,169.96,9
Product 5016,Books,Books & Literature,25.5,61
Product 5017,Home Decor,Books & Literature,9.11,98
Product 5018,Electronics,Books & Literature,48.68,75
Product 5019,Clothing,Apparel & Fashion,342.31,3
Product 5020,Electronics,Books & Literature,311.87,62
Product 5021,Books,Apparel & Fashion,52.77,90
Product 5022,Electronics,Toys & Games,206.69,37
Product 5023,Electronics,Toys & Games,84.67,51
Product 5024,Electronics,Apparel & Fashion,367.52,21
Product 5025,Toys & Games,Electronics & Gadgets,168.18,64
Product 5026,Clothing,Home & Garden,7.17,80
Product 5027,Books,Electronics & Gadgets,485.89,85
Product 5028,Clothing,Toys & Games,333.63,49
Product 5029,Toys & Games,Apparel & Fashion,220.03,86
Product 5030,Electronics,Electronics & Gadgets,195.24,28
Product 5031,Home Decor,Apparel & Fashion,478.89,9
Product 5032,Home Decor,Electronics & Gadgets,334.23,80
Product 5033,Books,Apparel & Fashion,46.44,3
Product 5034,Books,Apparel & Fashion,45.74,20
Product 5035,Books,Toys & Games,379.78,15
Product 5036,Electronics,Toys & Games,405.13,89
Product 5037,Electronics,Apparel & Fashion,347.31,36
Product 5038,Clothing,Apparel & Fashion,156.83,19
Product 5039,Toys & Games,Electronics & Gadgets,17.05,85
Product 5040,Toys & Games,Apparel & Fashion,34.39,74
Product 5041,Books,Electronics & Gadgets,11.63,70
Product 5042,Home Decor,Toys & Games,256.65,43
Product 5043,Books,Home & Garden,469.9,84
Product 5044,Toys & Games,Electronics & Gadgets,420.78,15
Product 5045,Home Decor,Toys & Games,381.84,28
Product 5046,Electronics,Home & Garden,433.58,94
Product 5047,Books,Toys & Games,497.02,80
Product 5048,Books,Books & Literature,40.66,32
Product 5049,Electronics,Electronics & Gadgets,82.52,50
Product 5050,Home Decor,Toys & Games,183.04,17
Product 5051,Toys & Games,Home & Garden,99.48,95
Product 5052,Home Decor,Books & Literature,385.0,55
Product 5053,Books,Toys & Games,16.17,7
Product 5054,Clothing,Apparel & Fashion,277.61,7
Product 5055,Clothing,Toys & Games,14.23,51
Product 5056,Toys & Games,Apparel & Fashion,176.85,23
Product 5057,Toys & Games,Home & Garden,292.21,42
Product 5058,Clothing,Apparel & Fashion,487.21,72
Product 5059,Toys & Games,Toys & Games,248.89,9
Product 5060,Clothing,Home & Garden,210.66,48
Product 5061,Electronics,Toys & Games,313.64,26
Product 5062,Books,Apparel & Fashion,295.8,44
Product 5063,Electronics,Books & Literature,253.86,11
Product 5064,Toys & Games,Electronics & Gadgets,131.85,88
Product 5065,Home Decor,Books & Literature,408.37,36
Product 5066,Clothing,Toys & Games,331.0,77
Product 5067,Toys & Games,Toys & Games,79.78,28
Product 5068,Home Decor,Home & Garden,172.41,48
Product 5069,Electronics,Electronics & Gadgets,350.45,74
Product 5070,Clothing,Books & Literature,133.67,81
Product 5071,Electronics,Apparel & Fashion,477.8,71
Product 5072,Electronics,Toys & Games,113.22,12
Product 5073,Electronics,Toys & Games,218.6,64
Product 5074,Toys & Games,Apparel & Fashion,407.61,16
Product 5075,Clothing,Books & Literature,180.14,98
Product 5076,Toys & Games,Toys & Games,417.47,54
Product 5077,Toys & Games,Apparel & Fashion,87.85,48
Product 5078,Toys & Games,Apparel & Fashion,458.45,99
Product 5079,Electronics,Home & Garden,451.93,19
Product 5080,Clothing,Home & Garden,70.78,2
Product 5081,Books,Home & Garden,371.25,20
Product 5082,Home Decor,Home & Garden,203.16,54
Product 5083,Clothing,Books & Literature,471.44,24
Product 5084,Clothing,Toys & Games,261.31,51
Product 5085,Books,Electronics & Gadgets,110.06,87
Product 5086,Home Decor,Home & Garden,167.4,99
Product 5087,Clothing,Books & Literature,205.53,15
Product 5088,Clothing,Electronics & Gadgets,133.85,59
Product 5089,Toys & Games,Home & Garden,118.14,61
Product 5090,Books,Home & Garden,331.51,67
Product 5091,Clothing,Toys & Games,15.08,62
Product 5092,Books,Home & Garden,33.51,84
Product 5093,Home Decor,Toys & Games,198.68,92
Product 5094,Books,Books & Literature,60.63,98
Product 5095,Electronics,Apparel & Fashion,252.81,87
Product 5096,Electronics,Books & Literature,168.42,10
Product 5097,Home Decor,Apparel & Fashion,321.59,84
Product 5098,Electronics,Home & Garden,88.45,81
Product 5099,Books,Home & Garden,116.43,45
Product 5100,Clothing,Books & Literature,453.5,15
Product 5101,Toys & Games,Books & Literature,103.61,14
Product 5102,Home Decor,Home & Garden,344.24,13
Product 5103,Home Decor,Electronics & Gadgets,75.06,43
Product 5104,Books,Toys & Games,175.42,44
Product 5105,Home Decor,Home & Garden,480.85,19
Product 5106,Books,Home & Garden,111.09,65
Product 5107,Electronics,Electronics & Gadgets,245.47,96
Product 5108,Electronics,Apparel & Fashion,200.74,10
Product 5109,Clothing,Books & Literature,304.97,1
Product 5110,Electronics,Apparel & Fashion,428.08,91
Product 5111,Books,Toys & Games,360.19,22
Product 5112,Electronics,Home & Garden,425.72,40
Product 5113,Home Decor,Apparel & Fashion,70.63,43
Product 5114,Home Decor,Books & Literature,211.62,87
Product 5115,Books,Books & Literature,303.95,98
Product 5116,Clothing,Books & Literature,90.41,41
Product 5117,Electronics,Electronics & Gadgets,491.17,58
Product 5118,Home Decor,Home & Garden,30.53,88
Product 5119,Books,Toys & Games,420.65,3
Product 5120,Clothing,Home & Garden,238.31,9
Product 5121,Toys & Games,Toys & Games,43.16,86
Product 5122,Clothing,Toys & Games,57.04,75
Product 5123,Home Decor,Toys & Games,494.22,12
Product 5124,Clothing,Home & Garden,149.02,79
Product 5125,Books,Electronics & Gadgets,154.48,58
Product 5126,Home Decor,Books & Literature,366.43,83
Product 5127,Toys & Games,Home & Garden,436.01,78
Product 5128,Home Decor,Toys & Games,499.65,100
Product 5129,Books,Toys & Games,86.08,22
Product 5130,Toys & Games,Books & Literature,354.26,18
Product 5131,Books,Toys & Games,170.24,40
Product 5132,Electronics,Toys & Games,394.04,60
Product 5133,Toys & Games,Electronics & Gadgets,10.99,92
Product 5134,Toys & Games,Toys & Games,53.91,31
Product 5135,Toys & Games,Home & Garden,333.26,62
Product 5136,Home Decor,Toys & Games,56.45,12
Product 5137,Books,Toys & Games,100.43,35
Product 5138,Home Decor,Apparel & Fashion,444.7,77
Product 5139,Electronics,Apparel & Fashion,254.84,6
Product 5140,Clothing,Books & Literature,33.67,69
Product 5141,Clothing,Home & Garden,318.51,39
Product 5142,Toys & Games,Books & Literature,334.67,67
Product 5143,Electronics,Home & Garden,417.01,31
Product 5144,Clothing,Electronics & Gadgets,418.82,100
Product 5145,Toys & Games,Apparel & Fashion,340.8,54
Product 5146,Clothing,Apparel & Fashion,253.91,69
Product 5147,Books,Electronics & Gadgets,278.17,14
Product 5148,Clothing,Toys & Games,327.06,97
Product 5149,Books,Books & Literature,150.44,31
Product 5150,Home Decor,Books & Literature,383.0,56
Product 5151,Home Decor,Electronics & Gadgets,308.09,94
Product 5152,Electronics,Electronics & Gadgets,409.43,79
Product 5153,Electronics,Toys & Games,409.64,63
Product 5154,Clothing,Apparel & Fashion,330.66,44
Product 5155,Electronics,Apparel & Fashion,125.59,92
Product 5156,Books,Toys & Games,185.16,42
Product 5157,Toys & Games,Apparel & Fashion,144.66,75
Product 5158,Toys & Games,Books & Literature,21.34,74
Product 5159,Books,Books & Literature,39.89,1
Product 5160,Toys & Games,Toys & Games,154.09,55
Product 5161,Books,Toys & Games,129.65,99
Product 5162,Books,Toys & Games,116.03,24
Product 5163,Home Decor,Home & Garden,280.19,41
Product 5164,Electronics,Books & Literature,328.02,64
Product 5165,Home Decor,Home & Garden,395.53,68
Product 5166,Books,Books & Literature,284.76,57
Product 5167,Electronics,Apparel & Fashion,121.52,93
Product 5168,Books,Home & Garden,237.71,57
Product 5169,Clothing,Apparel & Fashion,147.39,57
Product 5170,Clothing,Books & Literature,269.24,50
Product 5171,Clothing,Electronics & Gadgets,356.47,70
Product 5172,Electronics,Electronics & Gadgets,69.68,59
Product 5173,Electronics,Toys & Games,446.65,65
Product 5174,Clothing,Home & Garden,257.86,39
Product 5175,Toys & Games,Electronics & Gadgets,339.59,4
Product 5176,Toys & Games,Toys & Games,305.37,98
Product 5177,Toys & Games,Electronics & Gadgets,387.73,23
Product 5178,Electronics,Toys & Games,22.9,40
Product 5179,Clothing,Apparel & Fashion,159.16,20
Product 5180,Toys & Games,Home & Garden,372.96,24
Product 5181,Electronics,Electronics & Gadgets,330.16,15
Product 5182,Toys & Games,Home & Garden,432.32,32
Product 5183,Books,Electronics & Gadgets,108.34,12
Product 5184,Toys & Games,Electronics & Gadgets,180.53,12
Product 5185,Clothing,Books & Literature,259.83,43
Product 5186,Books,Toys & Games,166.82,31
Product 5187,Electronics,Electronics & Gadgets,177.06,80
Product 5188,Electronics,Apparel & Fashion,164.11,19
Product 5189,Books,Toys & Games,339.74,21
Product 5190,Electronics,Books & Literature,69.24,53
Product 5191,Home Decor,Apparel & Fashion,353.32,2
Product 5192,Toys & Games,Home & Garden,22.58,53
Product 5193,Toys & Games,Electronics & Gadgets,101.67,38
Product 5194,Electronics,Home & Garden,305.56,4
Product 5195,Toys & Games,Books & Literature,445.1,34
Product 5196,Clothing,Books & Literature,374.67,45
Product 5197,Clothing,Home & Garden,440.26,2
Product 5198,Clothing,Books & Literature,360.12,18
Product 5199,Toys & Games,Electronics & Gadgets,99.46,57
Product 5200,Clothing,Apparel & Fashion,71.03,62
Product 5201,Electronics,Home & Garden,172.03,13
Product 5202,Home Decor,Electronics & Gadgets,45.95,6
Product 5203,Electronics,Toys & Games,294.13,28
Product 5204,Electronics,Home & Garden,236.22,61
Product 5205,Toys & Games,Apparel & Fashion,357.19,6
Product 5206,Books,Electronics & Gadgets,450.32,73
